timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742164844986,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,,0,0,0,0,null,0,0,0
1742164844993,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,,0,0,0,0,null,0,0,0
1742164844996,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,,0,0,0,0,null,0,0,0
1742164846090,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,,0,0,0,0,null,0,0,0
1742164846093,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,,0,0,0,0,null,0,0,0
1742164846097,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,,0,0,0,0,null,0,0,0
1742164847103,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,,0,0,0,0,null,0,0,0
1742164847106,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,,0,0,0,0,null,0,0,0
1742164847110,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,,0,0,0,0,null,0,0,0
